,Date,state,LaborForce,UnemploymentRate
9370,2015-08-01,Massachusetts,3580576.0,4.7
9371,2015-08-01,Michigan,4747133.0,5.2
9372,2015-08-01,Minnesota,3000704.0,3.6
9373,2015-08-01,Mississippi,1266557.0,6.3
9374,2015-08-01,Missouri,3073713.0,4.7
9375,2015-08-01,Montana,517172.0,4.2
9376,2015-08-01,Nebraska,1008235.0,3.1
9377,2015-08-01,Nevada,1415480.0,6.7
9378,2015-08-01,New Hampshire,741433.0,3.2
9379,2015-08-01,New Mexico,926850.0,6.5
9380,2015-08-01,New York,9638772.0,5.0
9381,2015-08-01,New jersey,4529601.0,5.5
9382,2015-08-01,North Carolina,4774649.0,5.7
9383,2015-08-01,North Dakota,413054.0,2.8
9384,2015-08-01,Ohio,5683697.0,4.7
9385,2015-08-01,Oklahoma,1832145.0,4.4
9386,2015-08-01,Oregon,1984543.0,5.5
9387,2015-08-01,Pennsylvania,6421669.0,5.2
9388,2015-08-01,Rhode island,553984.0,5.8
9389,2015-08-01,South Carolina,2270343.0,5.7
9390,2015-08-01,South Dakota,449500.0,3.1
9391,2015-08-01,Tennessee,3059596.0,5.4
9392,2015-08-01,Texas,13070260.0,4.4
9393,2015-08-01,Utah,1468405.0,3.6
9394,2015-08-01,Vermont,343753.0,3.5
9395,2015-08-01,Virginia,4209225.0,4.3
9396,2015-08-01,Washington,3547789.0,5.6
9397,2015-08-01,West Virginia,780721.0,6.7
9398,2015-08-01,Wisconsin,3093075.0,4.4
9399,2015-08-01,Wyoming,304621.0,4.4
9400,2015-09-01,Alabama,2157233.0,6.1
9401,2015-09-01,Alaska,363487.0,6.5
9402,2015-09-01,Arizona,3160793.0,5.9
9403,2015-09-01,Arkansas,1335078.0,4.7
9404,2015-09-01,California,18885350.0,5.9
9405,2015-09-01,Colorado,2826738.0,3.7
9406,2015-09-01,Connecticut,1886258.0,5.6
9407,2015-09-01,Delaware,470196.0,4.8
9408,2015-09-01,Florida,9639189.0,5.3
9409,2015-09-01,Georgia,4792273.0,5.7
9410,2015-09-01,Hawaii,677105.0,3.4
9411,2015-09-01,Idaho,797949.0,4.2
9412,2015-09-01,Illinois,6515622.0,5.9
9413,2015-09-01,Indiana,3274355.0,4.6
9414,2015-09-01,Iowa,1699444.0,3.7
9415,2015-09-01,Kansas,1488737.0,4.0
9416,2015-09-01,Kentucky,1973770.0,5.2
9417,2015-09-01,Louisiana,2146610.0,6.0
9418,2015-09-01,Maine,680551.0,4.1
9419,2015-09-01,Maryland,3153030.0,4.9
9420,2015-09-01,Massachusetts,3578676.0,4.6
9421,2015-09-01,Michigan,4750797.0,5.1
9422,2015-09-01,Minnesota,3002186.0,3.6
9423,2015-09-01,Mississippi,1268207.0,6.2
9424,2015-09-01,Missouri,3073050.0,4.6
9425,2015-09-01,Montana,517976.0,4.2
9426,2015-09-01,Nebraska,1008689.0,3.1
9427,2015-09-01,Nevada,1416886.0,6.6
9428,2015-09-01,New Hampshire,741421.0,3.2
9429,2015-09-01,New Mexico,926459.0,6.5
9430,2015-09-01,New York,9639790.0,5.0
9431,2015-09-01,New jersey,4526812.0,5.4
9432,2015-09-01,North Carolina,4776854.0,5.6
9433,2015-09-01,North Dakota,412876.0,2.8
9434,2015-09-01,Ohio,5683488.0,4.7
9435,2015-09-01,Oklahoma,1831411.0,4.4
9436,2015-09-01,Oregon,1990474.0,5.4
9437,2015-09-01,Pennsylvania,6421300.0,5.2
9438,2015-09-01,Rhode island,553425.0,5.7
9439,2015-09-01,South Carolina,2272162.0,5.6
9440,2015-09-01,South Dakota,449589.0,3.0
9441,2015-09-01,Tennessee,3061025.0,5.3
9442,2015-09-01,Texas,13083640.0,4.4
9443,2015-09-01,Utah,1471468.0,3.6
9444,2015-09-01,Vermont,343399.0,3.5
9445,2015-09-01,Virginia,4205517.0,4.2
9446,2015-09-01,Washington,3552718.0,5.6
9447,2015-09-01,West Virginia,780011.0,6.6
9448,2015-09-01,Wisconsin,3095932.0,4.4
9449,2015-09-01,Wyoming,304400.0,4.5
9450,2015-10-01,Alabama,2158433.0,6.0
9451,2015-10-01,Alaska,363325.0,6.6
9452,2015-10-01,Arizona,3165860.0,5.8
9453,2015-10-01,Arkansas,1336144.0,4.5
9454,2015-10-01,California,18900681.0,5.8
9455,2015-10-01,Colorado,2831273.0,3.6
9456,2015-10-01,Connecticut,1885861.0,5.6
9457,2015-10-01,Delaware,471208.0,4.7
9458,2015-10-01,Florida,9656292.0,5.2
9459,2015-10-01,Georgia,4802666.0,5.6
9460,2015-10-01,Hawaii,677789.0,3.3
9461,2015-10-01,Idaho,799217.0,4.1
9462,2015-10-01,Illinois,6525571.0,5.9
9463,2015-10-01,Indiana,3282622.0,4.5
9464,2015-10-01,Iowa,1700229.0,3.7
9465,2015-10-01,Kansas,1488969.0,4.0
9466,2015-10-01,Kentucky,1977278.0,5.3
9467,2015-10-01,Louisiana,2143724.0,6.0
9468,2015-10-01,Maine,680404.0,4.0
9469,2015-10-01,Maryland,3154434.0,4.8
9470,2015-10-01,Massachusetts,3578931.0,4.6
9471,2015-10-01,Michigan,4758819.0,5.0
9472,2015-10-01,Minnesota,3005312.0,3.6
9473,2015-10-01,Mississippi,1270486.0,6.2
9474,2015-10-01,Missouri,3074709.0,4.5
9475,2015-10-01,Montana,518844.0,4.2
9476,2015-10-01,Nebraska,1009076.0,3.1
9477,2015-10-01,Nevada,1418387.0,6.5
9478,2015-10-01,New Hampshire,741679.0,3.1
9479,2015-10-01,New Mexico,926428.0,6.5
9480,2015-10-01,New York,9649346.0,4.9
9481,2015-10-01,New jersey,4526413.0,5.2
9482,2015-10-01,North Carolina,4782646.0,5.5
9483,2015-10-01,North Dakota,412889.0,2.9
9484,2015-10-01,Ohio,5688797.0,4.7
9485,2015-10-01,Oklahoma,1831462.0,4.5
9486,2015-10-01,Oregon,1997346.0,5.3
9487,2015-10-01,Pennsylvania,6424953.0,5.2
9488,2015-10-01,Rhode island,553120.0,5.6
9489,2015-10-01,South Carolina,2275165.0,5.6
9490,2015-10-01,South Dakota,449781.0,3.0
9491,2015-10-01,Tennessee,3065916.0,5.2
9492,2015-10-01,Texas,13105284.0,4.4
9493,2015-10-01,Utah,1474796.0,3.6
9494,2015-10-01,Vermont,343199.0,3.5
9495,2015-10-01,Virginia,4204910.0,4.1
9496,2015-10-01,Washington,3560369.0,5.6
9497,2015-10-01,West Virginia,779844.0,6.5
9498,2015-10-01,Wisconsin,3100298.0,4.4
9499,2015-10-01,Wyoming,304200.0,4.5
9500,2015-11-01,Alabama,2161113.0,6.0
9501,2015-11-01,Alaska,363189.0,6.6
9502,2015-11-01,Arizona,3172959.0,5.8
9503,2015-11-01,Arkansas,1337454.0,4.4
9504,2015-11-01,California,18930454.0,5.7
9505,2015-11-01,Colorado,2838185.0,3.5
9506,2015-11-01,Connecticut,1886812.0,5.6
9507,2015-11-01,Delaware,472125.0,4.7
9508,2015-11-01,Florida,9681233.0,5.1
9509,2015-11-01,Georgia,4818164.0,5.6
9510,2015-11-01,Hawaii,678467.0,3.2
9511,2015-11-01,Idaho,800797.0,4.1
9512,2015-11-01,Illinois,6541806.0,6.0
9513,2015-11-01,Indiana,3294330.0,4.6
9514,2015-11-01,Iowa,1701366.0,3.7
9515,2015-11-01,Kansas,1489462.0,3.9
9516,2015-11-01,Kentucky,1982149.0,5.3
9517,2015-11-01,Louisiana,2142794.0,6.0
9518,2015-11-01,Maine,680844.0,4.0
9519,2015-11-01,Maryland,3157033.0,4.7
9520,2015-11-01,Massachusetts,3581595.0,4.5
9521,2015-11-01,Michigan,4771979.0,4.9
9522,2015-11-01,Minnesota,3010353.0,3.6
9523,2015-11-01,Mississippi,1273187.0,6.2
9524,2015-11-01,Missouri,3078496.0,4.5
9525,2015-11-01,Montana,519663.0,4.2
9526,2015-11-01,Nebraska,1009412.0,3.1
9527,2015-11-01,Nevada,1419852.0,6.4
9528,2015-11-01,New Hampshire,742227.0,3.0
9529,2015-11-01,New Mexico,926774.0,6.5
9530,2015-11-01,New York,9666507.0,4.9
9531,2015-11-01,New jersey,4528761.0,5.1
9532,2015-11-01,North Carolina,4793113.0,5.4
9533,2015-11-01,North Dakota,413080.0,2.9
9534,2015-11-01,Ohio,5700315.0,4.8
9535,2015-11-01,Oklahoma,1832474.0,4.5
9536,2015-11-01,Oregon,2005356.0,5.2
9537,2015-11-01,Pennsylvania,6433854.0,5.2
9538,2015-11-01,Rhode island,553122.0,5.5
9539,2015-11-01,South Carolina,2279461.0,5.5
9540,2015-11-01,South Dakota,450056.0,2.9
9541,2015-11-01,Tennessee,3073995.0,5.0
9542,2015-11-01,Texas,13135543.0,4.5
9543,2015-11-01,Utah,1478590.0,3.6
9544,2015-11-01,Vermont,343170.0,3.4
9545,2015-11-01,Virginia,4207928.0,4.1
9546,2015-11-01,Washington,3571004.0,5.6
9547,2015-11-01,West Virginia,780239.0,6.4
9548,2015-11-01,Wisconsin,3106162.0,4.3
9549,2015-11-01,Wyoming,304054.0,4.7
9550,2015-12-01,Alabama,2164212.0,6.0
9551,2015-12-01,Alaska,363123.0,6.7
9552,2015-12-01,Arizona,3181208.0,5.7
9553,2015-12-01,Arkansas,1338709.0,4.3
9554,2015-12-01,California,18966230.0,5.7
9555,2015-12-01,Colorado,2846469.0,3.5
9556,2015-12-01,Connecticut,1888469.0,5.6
9557,2015-12-01,Delaware,472896.0,4.6
9558,2015-12-01,Florida,9708918.0,5.1
9559,2015-12-01,Georgia,4836190.0,5.6
9560,2015-12-01,Hawaii,679099.0,3.1
9561,2015-12-01,Idaho,802585.0,4.0
9562,2015-12-01,Illinois,6560144.0,6.1
9563,2015-12-01,Indiana,3307528.0,4.6
9564,2015-12-01,Iowa,1702422.0,3.7
9565,2015-12-01,Kansas,1489807.0,3.9
9566,2015-12-01,Kentucky,1987162.0,5.3
9567,2015-12-01,Louisiana,2142787.0,6.1
9568,2015-12-01,Maine,681821.0,3.9
9569,2015-12-01,Maryland,3160146.0,4.7
9570,2015-12-01,Massachusetts,3585704.0,4.4
9571,2015-12-01,Michigan,4787566.0,4.9
9572,2015-12-01,Minnesota,3016108.0,3.7
9573,2015-12-01,Mississippi,1275573.0,6.2
9574,2015-12-01,Missouri,3082376.0,4.4
9575,2015-12-01,Montana,520327.0,4.2
9576,2015-12-01,Nebraska,1009640.0,3.1
9577,2015-12-01,Nevada,1421019.0,6.3
9578,2015-12-01,New Hampshire,743012.0,2.9
9579,2015-12-01,New Mexico,927360.0,6.6
9580,2015-12-01,New York,9683783.0,4.9
9581,2015-12-01,New jersey,4532336.0,5.1
9582,2015-12-01,North Carolina,4805667.0,5.4
9583,2015-12-01,North Dakota,413386.0,3.0
9584,2015-12-01,Ohio,5714833.0,4.9
9585,2015-12-01,Oklahoma,1833796.0,4.6
9586,2015-12-01,Oregon,2013727.0,5.1
9587,2015-12-01,Pennsylvania,6444964.0,5.2
9588,2015-12-01,Rhode island,553314.0,5.5
9589,2015-12-01,South Carolina,2284066.0,5.5
9590,2015-12-01,South Dakota,450348.0,2.9
9591,2015-12-01,Tennessee,3083259.0,4.9
9592,2015-12-01,Texas,13168859.0,4.5
9593,2015-12-01,Utah,1482830.0,3.6
9594,2015-12-01,Vermont,343279.0,3.4
9595,2015-12-01,Virginia,4212681.0,4.1
9596,2015-12-01,Washington,3583080.0,5.6
9597,2015-12-01,West Virginia,780948.0,6.4
9598,2015-12-01,Wisconsin,3112505.0,4.3
9599,2015-12-01,Wyoming,303992.0,4.9
9600,2016-01-01,Alabama,2166738.0,6.0
9601,2016-01-01,Alaska,363116.0,6.7
9602,2016-01-01,Arizona,3189617.0,5.7
9603,2016-01-01,Arkansas,1339612.0,4.2
9604,2016-01-01,California,18998578.0,5.7
9605,2016-01-01,Colorado,2854824.0,3.5
9606,2016-01-01,Connecticut,1890386.0,5.5
9607,2016-01-01,Delaware,473470.0,4.6
9608,2016-01-01,Florida,9734045.0,5.0
9609,2016-01-01,Georgia,4853592.0,5.5
9610,2016-01-01,Hawaii,679663.0,3.1
9611,2016-01-01,Idaho,804372.0,4.0
9612,2016-01-01,Illinois,6575193.0,6.1
9613,2016-01-01,Indiana,3319337.0,4.6
9614,2016-01-01,Iowa,1702859.0,3.6
9615,2016-01-01,Kansas,1489683.0,3.9
9616,2016-01-01,Kentucky,1991326.0,5.3
9617,2016-01-01,Louisiana,2142546.0,6.1
9618,2016-01-01,Maine,683181.0,3.9
9619,2016-01-01,Maryland,3162842.0,4.6
9620,2016-01-01,Massachusetts,3589877.0,4.3
9621,2016-01-01,Michigan,4802047.0,4.9
9622,2016-01-01,Minnesota,3021121.0,3.7
9623,2016-01-01,Mississippi,1277009.0,6.2
9624,2016-01-01,Missouri,3084925.0,4.4
9625,2016-01-01,Montana,520800.0,4.2
9626,2016-01-01,Nebraska,1009749.0,3.0
9627,2016-01-01,Nevada,1421843.0,6.2
9628,2016-01-01,New Hampshire,743851.0,2.9
9629,2016-01-01,New Mexico,927982.0,6.6
9630,2016-01-01,New York,9693829.0,4.9
9631,2016-01-01,New jersey,4535191.0,5.0
9632,2016-01-01,North Carolina,4817070.0,5.3
9633,2016-01-01,North Dakota,413707.0,3.1
9634,2016-01-01,Ohio,5727886.0,4.9
9635,2016-01-01,Oklahoma,1834586.0,4.6
9636,2016-01-01,Oregon,2021679.0,5.1
9637,2016-01-01,Pennsylvania,6454136.0,5.3
9638,2016-01-01,Rhode island,553510.0,5.5
9639,2016-01-01,South Carolina,2287911.0,5.4
9640,2016-01-01,South Dakota,450580.0,2.9
9641,2016-01-01,Tennessee,3091912.0,4.8
9642,2016-01-01,Texas,13199516.0,4.5
9643,2016-01-01,Utah,1487244.0,3.6
9644,2016-01-01,Vermont,343459.0,3.3
9645,2016-01-01,Virginia,4217199.0,4.1
9646,2016-01-01,Washington,3594774.0,5.5
9647,2016-01-01,West Virginia,781676.0,6.4
9648,2016-01-01,Wisconsin,3118110.0,4.2
9649,2016-01-01,Wyoming,303985.0,5.1
9650,2016-02-01,Alabama,2168221.0,6.0
9651,2016-02-01,Alaska,363130.0,6.8
9652,2016-02-01,Arizona,3197499.0,5.6
9653,2016-02-01,Arkansas,1340145.0,4.1
9654,2016-02-01,California,19023416.0,5.6
9655,2016-02-01,Colorado,2862563.0,3.4
9656,2016-02-01,Connecticut,1892490.0,5.5
9657,2016-02-01,Delaware,473846.0,4.5
9658,2016-02-01,Florida,9754183.0,5.0
9659,2016-02-01,Georgia,4868903.0,5.5
9660,2016-02-01,Hawaii,680224.0,3.0
9661,2016-02-01,Idaho,806036.0,3.9
9662,2016-02-01,Illinois,6583442.0,6.1
9663,2016-02-01,Indiana,3328010.0,4.7
9664,2016-02-01,Iowa,1702464.0,3.6
9665,2016-02-01,Kansas,1489031.0,3.9
9666,2016-02-01,Kentucky,1994325.0,5.2
9667,2016-02-01,Louisiana,2141486.0,6.1
9668,2016-02-01,Maine,684810.0,3.8
9669,2016-02-01,Maryland,3164812.0,4.5
9670,2016-02-01,Massachusetts,3593476.0,4.2
9671,2016-02-01,Michigan,4813551.0,4.9
9672,2016-02-01,Minnesota,3024783.0,3.7
9673,2016-02-01,Mississippi,1277417.0,6.1
9674,2016-02-01,Missouri,3085884.0,4.4
9675,2016-02-01,Montana,521085.0,4.2
9676,2016-02-01,Nebraska,1009754.0,3.1
9677,2016-02-01,Nevada,1422516.0,6.1
9678,2016-02-01,New Hampshire,744615.0,2.8
9679,2016-02-01,New Mexico,928496.0,6.6
9680,2016-02-01,New York,9693731.0,4.8
9681,2016-02-01,New jersey,4536386.0,5.1
9682,2016-02-01,North Carolina,4825860.0,5.2
9683,2016-02-01,North Dakota,413977.0,3.2
9684,2016-02-01,Ohio,5736558.0,5.0
9685,2016-02-01,Oklahoma,1834349.0,4.7
9686,2016-02-01,Oregon,2028874.0,5.0
9687,2016-02-01,Pennsylvania,6459118.0,5.3
9688,2016-02-01,Rhode island,553636.0,5.4
9689,2016-02-01,South Carolina,2290566.0,5.4
9690,2016-02-01,South Dakota,450750.0,2.8
9691,2016-02-01,Tennessee,3099359.0,4.7
9692,2016-02-01,Texas,13225462.0,4.5
9693,2016-02-01,Utah,1491665.0,3.6
9694,2016-02-01,Vermont,343678.0,3.3
9695,2016-02-01,Virginia,4220658.0,4.0
9696,2016-02-01,Washington,3605078.0,5.5
9697,2016-02-01,West Virginia,782132.0,6.4
9698,2016-02-01,Wisconsin,3122453.0,4.1
9699,2016-02-01,Wyoming,303954.0,5.3
9700,2016-03-01,Alabama,2168546.0,5.9
9701,2016-03-01,Alaska,363143.0,6.8
9702,2016-03-01,Arizona,3204221.0,5.5
9703,2016-03-01,Arkansas,1340420.0,4.1
9704,2016-03-01,California,19039622.0,5.6
9705,2016-03-01,Colorado,2869340.0,3.4
9706,2016-03-01,Connecticut,1894859.0,5.4
9707,2016-03-01,Delaware,474044.0,4.5
9708,2016-03-01,Florida,9768958.0,4.9
9709,2016-03-01,Georgia,4881584.0,5.4
9710,2016-03-01,Hawaii,680867.0,3.0
9711,2016-03-01,Idaho,807562.0,3.9
9712,2016-03-01,Illinois,6583314.0,6.1
9713,2016-03-01,Indiana,3332963.0,4.7
9714,2016-03-01,Iowa,1701402.0,3.6
9715,2016-03-01,Kansas,1487951.0,3.9
9716,2016-03-01,Kentucky,1996590.0,5.1
9717,2016-03-01,Louisiana,2139109.0,6.1
9718,2016-03-01,Maine,686607.0,3.8
9719,2016-03-01,Maryland,3166166.0,4.5
9720,2016-03-01,Massachusetts,3596491.0,4.1
9721,2016-03-01,Michigan,4821499.0,4.9
9722,2016-03-01,Minnesota,3027140.0,3.7
9723,2016-03-01,Mississippi,1277117.0,6.0
9724,2016-03-01,Missouri,3085501.0,4.4
9725,2016-03-01,Montana,521224.0,4.2
9726,2016-03-01,Nebraska,1009636.0,3.1
9727,2016-03-01,Nevada,1423328.0,6.0
9728,2016-03-01,New Hampshire,745256.0,2.8
9729,2016-03-01,New Mexico,928859.0,6.6
9730,2016-03-01,New York,9684423.0,4.8
9731,2016-03-01,New jersey,4535566.0,5.1
9732,2016-03-01,North Carolina,4831662.0,5.2
9733,2016-03-01,North Dakota,414185.0,3.2
9734,2016-03-01,Ohio,5739612.0,5.0
9735,2016-03-01,Oklahoma,1833117.0,4.8
9736,2016-03-01,Oregon,2035128.0,5.0
9737,2016-03-01,Pennsylvania,6459360.0,5.3
9738,2016-03-01,Rhode island,553693.0,5.4
9739,2016-03-01,South Carolina,2291990.0,5.3
9740,2016-03-01,South Dakota,450917.0,2.9
9741,2016-03-01,Tennessee,3105920.0,4.7
9742,2016-03-01,Texas,13246777.0,4.5
9743,2016-03-01,Utah,1495989.0,3.6
9744,2016-03-01,Vermont,343933.0,3.3
9745,2016-03-01,Virginia,4223019.0,4.0
9746,2016-03-01,Washington,3613596.0,5.5
9747,2016-03-01,West Virginia,782190.0,6.4
9748,2016-03-01,Wisconsin,3125488.0,4.1
9749,2016-03-01,Wyoming,303790.0,5.5
9750,2016-04-01,Alabama,2168384.0,5.9
9751,2016-04-01,Alaska,363128.0,6.8
9752,2016-04-01,Arizona,3209737.0,5.5
9753,2016-04-01,Arkansas,1340694.0,4.0
9754,2016-04-01,California,19051354.0,5.5
9755,2016-04-01,Colorado,2875495.0,3.4
9756,2016-04-01,Connecticut,1897560.0,5.3
9757,2016-04-01,Delaware,474111.0,4.5
9758,2016-04-01,Florida,9781523.0,4.8
9759,2016-04-01,Georgia,4892523.0,5.4
9760,2016-04-01,Hawaii,681655.0,3.0
9761,2016-04-01,Idaho,809051.0,3.9
9762,2016-04-01,Illinois,6576574.0,6.0
9763,2016-04-01,Indiana,3334891.0,4.7
9764,2016-04-01,Iowa,1700094.0,3.6
9765,2016-04-01,Kansas,1486698.0,4.0
9766,2016-04-01,Kentucky,1999149.0,5.1
9767,2016-04-01,Louisiana,2135735.0,6.1
9768,2016-04-01,Maine,688452.0,3.8
9769,2016-04-01,Maryland,3167571.0,4.4
9770,2016-04-01,Massachusetts,3599500.0,4.0
9771,2016-04-01,Michigan,4827114.0,4.9
9772,2016-04-01,Minnesota,3028832.0,3.8
9773,2016-04-01,Mississippi,1276703.0,6.0
9774,2016-04-01,Missouri,3084709.0,4.5
9775,2016-04-01,Montana,521327.0,4.2
9776,2016-04-01,Nebraska,1009453.0,3.1
9777,2016-04-01,Nevada,1424533.0,5.9
9778,2016-04-01,New Hampshire,745870.0,2.9
9779,2016-04-01,New Mexico,929129.0,6.7
9780,2016-04-01,New York,9671293.0,4.8
9781,2016-04-01,New jersey,4533694.0,5.1
9782,2016-04-01,North Carolina,4835707.0,5.1
9783,2016-04-01,North Dakota,414358.0,3.2
9784,2016-04-01,Ohio,5738636.0,5.0
9785,2016-04-01,Oklahoma,1831412.0,4.8
9786,2016-04-01,Oregon,2040554.0,5.0
9787,2016-04-01,Pennsylvania,6456623.0,5.4
9788,2016-04-01,Rhode island,553738.0,5.4
9789,2016-04-01,South Carolina,2292767.0,5.2
9790,2016-04-01,South Dakota,451158.0,2.9
9791,2016-04-01,Tennessee,3112711.0,4.7
9792,2016-04-01,Texas,13266124.0,4.5
9793,2016-04-01,Utah,1500288.0,3.5
9794,2016-04-01,Vermont,344210.0,3.3
9795,2016-04-01,Virginia,4225403.0,4.0
9796,2016-04-01,Washington,3620786.0,5.4
9797,2016-04-01,West Virginia,781963.0,6.3
9798,2016-04-01,Wisconsin,3127726.0,4.1
9799,2016-04-01,Wyoming,303401.0,5.6
9800,2016-05-01,Alabama,2168867.0,5.8
9801,2016-05-01,Alaska,363067.0,6.9
9802,2016-05-01,Arizona,3214844.0,5.4
9803,2016-05-01,Arkansas,1341223.0,4.0
9804,2016-05-01,California,19065156.0,5.5
9805,2016-05-01,Colorado,2881818.0,3.4
9806,2016-05-01,Connecticut,1900634.0,5.3
9807,2016-05-01,Delaware,474086.0,4.5
9808,2016-05-01,Florida,9797113.0,4.8
9809,2016-05-01,Georgia,4903819.0,5.3
9810,2016-05-01,Hawaii,682657.0,3.0
9811,2016-05-01,Idaho,810579.0,3.8
9812,2016-05-01,Illinois,6566854.0,5.9
9813,2016-05-01,Indiana,3335032.0,4.6
9814,2016-05-01,Iowa,1698950.0,3.7
9815,2016-05-01,Kansas,1485611.0,4.0
9816,2016-05-01,Kentucky,2002952.0,5.1
9817,2016-05-01,Louisiana,2132036.0,6.1
9818,2016-05-01,Maine,690297.0,3.8
9819,2016-05-01,Maryland,3169805.0,4.4
9820,2016-05-01,Massachusetts,3603159.0,3.9
9821,2016-05-01,Michigan,4832414.0,4.9
9822,2016-05-01,Minnesota,3030721.0,3.8
9823,2016-05-01,Mississippi,1276791.0,5.9
9824,2016-05-01,Missouri,3084398.0,4.6
9825,2016-05-01,Montana,521453.0,4.2
9826,2016-05-01,Nebraska,1009323.0,3.1
9827,2016-05-01,Nevada,1426295.0,5.8
9828,2016-05-01,New Hampshire,746519.0,2.9
9829,2016-05-01,New Mexico,929360.0,6.7
9830,2016-05-01,New York,9661160.0,4.8
9831,2016-05-01,New jersey,4532105.0,5.1
9832,2016-05-01,North Carolina,4840217.0,5.0
9833,2016-05-01,North Dakota,414519.0,3.2
9834,2016-05-01,Ohio,5736590.0,5.0
9835,2016-05-01,Oklahoma,1829780.0,4.9
9836,2016-05-01,Oregon,2045414.0,5.0
9837,2016-05-01,Pennsylvania,6453909.0,5.4
9838,2016-05-01,Rhode island,553827.0,5.4
9839,2016-05-01,South Carolina,2293375.0,5.1
9840,2016-05-01,South Dakota,451494.0,2.9
9841,2016-05-01,Tennessee,3120872.0,4.7
9842,2016-05-01,Texas,13286617.0,4.6
9843,2016-05-01,Utah,1504752.0,3.5
9844,2016-05-01,Vermont,344481.0,3.3
9845,2016-05-01,Virginia,4229290.0,4.0
9846,2016-05-01,Washington,3627599.0,5.4
9847,2016-05-01,West Virginia,781756.0,6.2
9848,2016-05-01,Wisconsin,3129801.0,4.1
9849,2016-05-01,Wyoming,302749.0,5.6
9850,2016-06-01,Alabama,2170437.0,5.8
9851,2016-06-01,Alaska,362974.0,6.9
9852,2016-06-01,Arizona,3220217.0,5.4
9853,2016-06-01,Arkansas,1342026.0,4.0
9854,2016-06-01,California,19082915.0,5.5
9855,2016-06-01,Colorado,2888818.0,3.4
9856,2016-06-01,Connecticut,1903861.0,5.2
9857,2016-06-01,Delaware,473982.0,4.5
9858,2016-06-01,Florida,9818190.0,4.8
9859,2016-06-01,Georgia,4916680.0,5.3
9860,2016-06-01,Hawaii,683850.0,3.0
9861,2016-06-01,Idaho,812222.0,3.8
9862,2016-06-01,Illinois,6556383.0,5.9
9863,2016-06-01,Indiana,3333935.0,4.5
9864,2016-06-01,Iowa,1697954.0,3.7
9865,2016-06-01,Kansas,1484847.0,4.1
9866,2016-06-01,Kentucky,2008078.0,5.1
9867,2016-06-01,Louisiana,2128210.0,6.1
9868,2016-06-01,Maine,692104.0,3.9
9869,2016-06-01,Maryland,3173074.0,4.4
9870,2016-06-01,Massachusetts,3607475.0,3.8
9871,2016-06-01,Michigan,4838198.0,4.9
9872,2016-06-01,Minnesota,3033239.0,3.8
9873,2016-06-01,Mississippi,1277652.0,5.9
9874,2016-06-01,Missouri,3084323.0,4.7
9875,2016-06-01,Montana,521576.0,4.2
9876,2016-06-01,Nebraska,1009219.0,3.1
9877,2016-06-01,Nevada,1428524.0,5.8
9878,2016-06-01,New Hampshire,747095.0,2.9
9879,2016-06-01,New Mexico,929466.0,6.7
9880,2016-06-01,New York,9656897.0,4.8
9881,2016-06-01,New jersey,4530971.0,5.1
9882,2016-06-01,North Carolina,4846568.0,5.0
9883,2016-06-01,North Dakota,414656.0,3.1
9884,2016-06-01,Ohio,5735290.0,5.0
9885,2016-06-01,Oklahoma,1828486.0,4.9
9886,2016-06-01,Oregon,2049889.0,5.0
9887,2016-06-01,Pennsylvania,6452786.0,5.4
9888,2016-06-01,Rhode island,553925.0,5.3
9889,2016-06-01,South Carolina,2293809.0,5.0
9890,2016-06-01,South Dakota,451886.0,3.0
9891,2016-06-01,Tennessee,3130549.0,4.7
9892,2016-06-01,Texas,13308254.0,4.6
9893,2016-06-01,Utah,1509389.0,3.5
9894,2016-06-01,Vermont,344716.0,3.3
9895,2016-06-01,Virginia,4235054.0,4.1
9896,2016-06-01,Washington,3634480.0,5.4
9897,2016-06-01,West Virginia,781766.0,6.1
9898,2016-06-01,Wisconsin,3131899.0,4.1
9899,2016-06-01,Wyoming,301839.0,5.5
9900,2016-07-01,Alabama,2172918.0,5.8
9901,2016-07-01,Alaska,362901.0,7.0
9902,2016-07-01,Arizona,3226395.0,5.3
9903,2016-07-01,Arkansas,1342926.0,3.9
9904,2016-07-01,California,19103647.0,5.5
9905,2016-07-01,Colorado,2896488.0,3.3
9906,2016-07-01,Connecticut,1906918.0,5.1
9907,2016-07-01,Delaware,473826.0,4.5
9908,2016-07-01,Florida,9844722.0,4.8
9909,2016-07-01,Georgia,4931371.0,5.3
9910,2016-07-01,Hawaii,685061.0,3.0
9911,2016-07-01,Idaho,813918.0,3.8
9912,2016-07-01,Illinois,6546561.0,5.8
9913,2016-07-01,Indiana,3331846.0,4.4
9914,2016-07-01,Iowa,1696882.0,3.7
9915,2016-07-01,Kansas,1484435.0,4.1
9916,2016-07-01,Kentucky,2013977.0,5.1
9917,2016-07-01,Louisiana,2124325.0,6.1
9918,2016-07-01,Maine,693820.0,3.9
9919,2016-07-01,Maryland,3177308.0,4.4
9920,2016-07-01,Massachusetts,3612256.0,3.7
9921,2016-07-01,Michigan,4844616.0,5.0
9922,2016-07-01,Minnesota,3036531.0,3.9
9923,2016-07-01,Mississippi,1279022.0,5.8
9924,2016-07-01,Missouri,3083872.0,4.8
9925,2016-07-01,Montana,521691.0,4.2
9926,2016-07-01,Nebraska,1009036.0,3.1
